txnid,payer_id,payee_id,amount,status,respcd,remi_bank,bene_bank,txntimestamp,date
TXN000811,8569,6739,4102.3,FAILED,5.0,SBI,UOB,2024-12-06 08:01:46.580274,2024-12-06
TXN000812,4800,3593,8162.13,SUCCESS,,BOB,PNB,2025-06-13 16:14:05.580274,2025-06-13
TXN000813,7098,3256,3659.75,SUCCESS,,BOB,UOB,2025-04-07 16:51:55.580274,2025-04-07
TXN000814,3644,8662,3152.11,FAILED,12.0,HDF,SBI,2025-04-15 10:38:27.580274,2025-04-15
TXN000815,7307,6500,4456.16,SUCCESS,,HDF,HDF,2024-10-10 11:19:25.580274,2024-10-10
TXN000816,6493,7039,4157.79,SUCCESS,,AXB,PNB,2024-10-26 13:10:30.580274,2024-10-26
TXN000817,5396,3360,4573.52,FAILED,1.0,UOB,UOB,2024-08-22 14:51:41.580274,2024-08-22
TXN000818,6371,1571,1164.51,PENDING,,AXB,UOB,2025-04-30 22:18:46.580274,2025-04-30
TXN000819,5685,1512,666.47,PENDING,,SBI,SBI,2025-02-02 17:53:51.580274,2025-02-02
TXN000820,8452,4517,5819.19,SUCCESS,,AXB,SBI,2024-08-07 20:42:39.580274,2024-08-07
TXN000821,9040,3285,3398.55,SUCCESS,,PNB,SBI,2025-03-04 12:54:17.580274,2025-03-04
TXN000822,4348,1322,7121.33,SUCCESS,,SBI,HDF,2025-01-28 12:34:43.580274,2025-01-28
TXN000823,4043,2701,1871.68,SUCCESS,,PNB,PNB,2024-10-28 07:18:49.580274,2024-10-28
TXN000824,3376,5133,1638.58,SUCCESS,,BOB,AXB,2024-09-09 11:40:09.580274,2024-09-09
TXN000825,7433,7882,5213.37,FAILED,5.0,BOB,BOB,2025-06-03 17:17:19.580274,2025-06-03
TXN000826,2444,2616,6512.53,SUCCESS,,AXB,AXB,2024-09-12 09:00:09.580274,2024-09-12
TXN000827,7002,8080,1855.2,SUCCESS,,UOB,HDF,2024-08-30 23:44:10.580274,2024-08-30
TXN000828,9909,3482,7082.8,SUCCESS,,UOB,BOB,2025-05-20 08:52:46.580274,2025-05-20
TXN000829,6756,8061,4167.36,PENDING,,AXB,BOB,2025-04-26 23:34:08.580274,2025-04-26
TXN000830,1406,2443,5358.06,SUCCESS,,PNB,SBI,2025-01-13 20:04:36.580274,2025-01-13
TXN000831,9193,2435,1671.43,SUCCESS,,HDF,AXB,2024-10-08 20:41:35.580274,2024-10-08
TXN000832,6250,8884,7879.87,FAILED,51.0,HDF,BOB,2024-09-13 08:32:23.580274,2024-09-13
TXN000833,5581,8396,4783.83,PENDING,,UOB,PNB,2024-07-29 21:37:52.580274,2024-07-29
TXN000834,9031,7208,2141.56,FAILED,12.0,AXB,AXB,2025-07-04 14:35:49.580274,2025-07-04
TXN000835,2178,9017,6553.41,SUCCESS,,HDF,SBI,2025-02-16 00:27:46.580274,2025-02-16
TXN000836,3093,8168,7313.8,SUCCESS,,UOB,AXB,2025-03-05 01:04:09.580274,2025-03-05
TXN000837,4812,7593,4775.16,SUCCESS,,BOB,PNB,2024-08-27 09:09:42.580274,2024-08-27
TXN000838,7227,9888,4871.06,SUCCESS,,HDF,UOB,2025-06-23 20:40:55.580274,2025-06-23
TXN000839,2375,2031,8038.01,PENDING,,UOB,BOB,2024-12-24 03:44:22.580274,2024-12-24
TXN000840,8062,9409,44.86,SUCCESS,,SBI,BOB,2025-02-11 00:49:30.580274,2025-02-11
TXN000841,2175,8832,9089.31,SUCCESS,,AXB,PNB,2024-12-09 07:40:35.580274,2024-12-09
TXN000842,4866,3070,9606.3,SUCCESS,,AXB,BOB,2025-06-18 08:59:41.580274,2025-06-18
TXN000843,8418,5022,4618.67,FAILED,51.0,BOB,PNB,2024-08-22 17:11:38.580274,2024-08-22
TXN000844,4702,4561,9703.84,SUCCESS,,UOB,HDF,2025-03-02 06:43:43.580274,2025-03-02
TXN000845,7322,3824,1240.9,SUCCESS,,AXB,HDF,2024-08-10 06:06:51.580274,2024-08-10
TXN000846,1783,4139,1059.82,FAILED,12.0,AXB,AXB,2024-09-14 15:23:10.580274,2024-09-14
TXN000847,8938,2660,2857.82,FAILED,51.0,PNB,SBI,2025-06-13 23:50:49.580274,2025-06-13
TXN000848,6405,3401,4008.01,SUCCESS,,BOB,AXB,2025-04-19 19:44:33.580274,2025-04-19
TXN000849,7169,2582,2930.78,FAILED,1.0,HDF,SBI,2025-06-04 07:11:26.580274,2025-06-04
TXN000850,5643,8509,2345.5,PENDING,,PNB,HDF,2024-12-20 03:05:00.580274,2024-12-20
TXN000851,2539,8410,1024.14,SUCCESS,,HDF,SBI,2025-05-26 04:25:13.580274,2025-05-26
TXN000852,7298,7318,3468.47,SUCCESS,,HDF,UOB,2025-01-24 08:06:05.580274,2025-01-24
TXN000853,2984,9731,2989.0,SUCCESS,,UOB,BOB,2024-11-24 06:06:28.580274,2024-11-24
TXN000854,2632,2646,9874.95,SUCCESS,,SBI,PNB,2024-11-26 19:33:49.580274,2024-11-26
TXN000855,8630,7167,5128.93,SUCCESS,,PNB,HDF,2025-01-31 06:11:00.580274,2025-01-31
TXN000856,3708,7225,225.53,PENDING,,HDF,HDF,2025-07-13 17:15:20.580274,2025-07-13
TXN000857,9725,8732,998.09,SUCCESS,,AXB,PNB,2024-08-23 01:22:13.580274,2024-08-23
TXN000858,8874,4268,5595.8,SUCCESS,,HDF,AXB,2025-02-24 20:14:13.580274,2025-02-24
TXN000859,6460,8279,9955.59,SUCCESS,,BOB,SBI,2025-05-02 11:50:27.580274,2025-05-02
TXN000860,7529,3760,1238.65,FAILED,51.0,UOB,BOB,2025-03-30 13:07:06.580274,2025-03-30
TXN000861,8163,1798,4777.72,SUCCESS,,SBI,SBI,2024-10-21 15:22:19.580274,2024-10-21
TXN000862,7679,9166,8034.81,SUCCESS,,UOB,HDF,2025-03-11 03:40:45.580274,2025-03-11
TXN000863,2233,9257,8320.51,PENDING,,AXB,PNB,2024-09-04 13:31:39.580274,2024-09-04
TXN000864,6037,8418,8197.12,FAILED,51.0,PNB,SBI,2025-02-27 13:52:46.580274,2025-02-27
TXN000865,9931,9413,1493.38,FAILED,12.0,AXB,HDF,2024-11-06 01:20:50.580274,2024-11-06
TXN000866,6122,4474,2766.59,SUCCESS,,PNB,AXB,2025-04-09 03:58:32.580274,2025-04-09
TXN000867,7487,3251,6573.32,SUCCESS,,HDF,AXB,2024-08-01 05:19:46.580274,2024-08-01
TXN000868,6284,4202,3414.55,PENDING,,PNB,SBI,2025-03-15 04:18:28.580274,2025-03-15
TXN000869,6514,4866,9090.22,SUCCESS,,HDF,AXB,2025-05-05 01:17:46.580274,2025-05-05
TXN000870,1303,4062,8538.37,PENDING,,BOB,UOB,2024-08-24 16:10:03.580274,2024-08-24
TXN000871,6805,1352,2728.13,FAILED,12.0,SBI,UOB,2024-08-07 02:32:37.580274,2024-08-07
TXN000872,2855,6490,716.59,SUCCESS,,PNB,HDF,2024-09-03 07:17:41.580274,2024-09-03
TXN000873,7391,5036,6249.58,FAILED,1.0,HDF,UOB,2025-04-24 14:42:25.580274,2025-04-24
TXN000874,5130,6808,3672.54,SUCCESS,,AXB,SBI,2025-05-10 18:48:14.580274,2025-05-10
TXN000875,8054,7986,9547.18,SUCCESS,,BOB,BOB,2024-09-30 19:59:20.580274,2024-09-30
TXN000876,7215,3555,952.11,SUCCESS,,AXB,SBI,2025-01-08 21:24:32.580274,2025-01-08
TXN000877,3817,3173,927.06,SUCCESS,,UOB,HDF,2025-01-05 05:53:55.580274,2025-01-05
TXN000878,8704,7954,7398.56,FAILED,12.0,UOB,UOB,2024-11-05 15:28:39.580274,2024-11-05
TXN000879,7723,7386,3751.12,FAILED,51.0,SBI,HDF,2025-02-12 11:01:26.580274,2025-02-12
TXN000880,2811,7024,9197.45,SUCCESS,,SBI,BOB,2025-02-25 14:45:52.580274,2025-02-25
TXN000881,1911,1512,8140.91,SUCCESS,,SBI,BOB,2024-12-29 21:09:51.580274,2024-12-29
TXN000882,9247,1320,8595.13,SUCCESS,,PNB,PNB,2025-03-21 22:48:12.580274,2025-03-21
TXN000883,2743,8774,9821.83,SUCCESS,,HDF,BOB,2024-09-15 22:27:17.580274,2024-09-15
TXN000884,1271,1473,880.42,SUCCESS,,PNB,HDF,2024-12-01 09:14:00.580274,2024-12-01
TXN000885,1806,3850,9444.93,SUCCESS,,SBI,BOB,2024-12-04 18:02:07.580274,2024-12-04
TXN000886,4872,3886,9295.51,SUCCESS,,AXB,SBI,2024-11-15 03:21:48.580274,2024-11-15
TXN000887,3432,9808,5126.38,SUCCESS,,AXB,HDF,2024-07-31 05:24:35.580274,2024-07-31
TXN000888,3347,6051,4675.16,FAILED,1.0,PNB,AXB,2024-10-16 14:40:13.580274,2024-10-16
TXN000889,4287,6907,1778.61,PENDING,,UOB,HDF,2025-04-02 23:21:38.580274,2025-04-02
TXN000890,5999,9910,4676.27,SUCCESS,,AXB,SBI,2025-07-13 07:54:16.580274,2025-07-13
TXN000891,2093,3121,1002.84,SUCCESS,,SBI,SBI,2024-12-04 21:45:46.580274,2024-12-04
TXN000892,7818,1379,9518.95,SUCCESS,,HDF,UOB,2025-01-11 23:32:49.580274,2025-01-11
TXN000893,1670,7753,634.47,PENDING,,PNB,SBI,2024-10-19 08:59:44.580274,2024-10-19
TXN000894,1092,1320,469.05,FAILED,12.0,BOB,AXB,2024-12-26 15:03:49.580274,2024-12-26
TXN000895,4521,3055,6453.65,PENDING,,AXB,HDF,2024-10-08 13:08:47.580274,2024-10-08
TXN000896,3322,2075,9801.1,SUCCESS,,PNB,UOB,2025-03-21 04:30:20.580274,2025-03-21
TXN000897,4692,6108,1930.62,SUCCESS,,AXB,BOB,2025-04-08 12:18:40.580274,2025-04-08
TXN000898,1605,2172,4158.11,FAILED,51.0,SBI,HDF,2024-11-21 18:31:39.580274,2024-11-21
TXN000899,6108,9063,2304.89,SUCCESS,,AXB,UOB,2025-06-10 07:11:57.580274,2025-06-10
TXN000900,9611,5633,8603.87,FAILED,51.0,UOB,SBI,2025-01-08 09:12:17.580274,2025-01-08
TXN000901,9049,3481,7756.84,SUCCESS,,BOB,SBI,2025-03-31 03:37:59.580274,2025-03-31
TXN000902,3915,3304,7989.57,FAILED,12.0,SBI,AXB,2025-02-25 07:26:07.580274,2025-02-25
TXN000903,5199,5279,2225.41,PENDING,,AXB,HDF,2024-11-26 15:50:26.580274,2024-11-26
TXN000904,9931,1110,3702.38,SUCCESS,,UOB,SBI,2025-06-05 00:00:56.580274,2025-06-05
TXN000905,4961,7110,5335.61,PENDING,,UOB,HDF,2025-06-27 13:15:17.580274,2025-06-27
TXN000906,6898,9718,1405.28,SUCCESS,,HDF,UOB,2025-03-07 20:51:12.580274,2025-03-07
TXN000907,6725,8002,7979.02,SUCCESS,,UOB,UOB,2025-04-07 00:51:08.580274,2025-04-07
TXN000908,4064,3279,8811.26,SUCCESS,,AXB,BOB,2024-10-09 13:38:36.580274,2024-10-09
TXN000909,3806,5772,5003.82,SUCCESS,,PNB,HDF,2025-03-09 02:24:42.580274,2025-03-09
TXN000910,4190,9196,6964.27,FAILED,5.0,BOB,SBI,2024-09-07 02:46:11.580274,2024-09-07
TXN000911,4066,4288,7236.81,FAILED,12.0,HDF,HDF,2025-04-05 16:07:02.580274,2025-04-05
TXN000912,2056,5419,7382.83,SUCCESS,,BOB,SBI,2024-09-01 21:28:10.580274,2024-09-01
TXN000913,8094,4425,3048.3,SUCCESS,,BOB,SBI,2025-06-12 05:12:53.580274,2025-06-12
TXN000914,4520,8564,8947.91,SUCCESS,,UOB,HDF,2025-02-04 10:10:07.580274,2025-02-04
TXN000915,5048,2962,9725.22,PENDING,,UOB,PNB,2024-10-17 22:38:26.580274,2024-10-17
TXN000916,6572,3503,5929.57,PENDING,,SBI,AXB,2025-02-19 07:47:44.580274,2025-02-19
TXN000917,7928,7346,2833.28,SUCCESS,,HDF,UOB,2025-06-11 10:09:39.580274,2025-06-11
TXN000918,4369,1599,5904.32,SUCCESS,,UOB,HDF,2025-06-06 18:20:15.580274,2025-06-06
TXN000919,9075,1693,4504.06,SUCCESS,,BOB,PNB,2025-07-12 02:01:35.580274,2025-07-12
TXN000920,8482,5276,2205.41,FAILED,51.0,SBI,PNB,2024-09-12 01:54:55.580274,2024-09-12
TXN000921,1636,9446,8089.66,PENDING,,SBI,BOB,2025-05-22 18:48:25.580274,2025-05-22
TXN000922,9189,4464,6786.52,SUCCESS,,SBI,SBI,2025-06-01 22:29:45.580274,2025-06-01
TXN000923,5471,1376,1881.25,SUCCESS,,PNB,UOB,2024-11-01 12:41:43.580274,2024-11-01
TXN000924,4975,8704,2863.22,FAILED,5.0,BOB,BOB,2024-11-13 07:00:53.580274,2024-11-13
TXN000925,5274,1633,8946.16,SUCCESS,,HDF,UOB,2024-08-20 10:09:44.580274,2024-08-20
TXN000926,7038,5867,1443.76,SUCCESS,,AXB,PNB,2025-05-29 07:04:05.580274,2025-05-29
TXN000927,5970,6221,1772.7,SUCCESS,,AXB,PNB,2024-10-11 10:02:45.580274,2024-10-11
TXN000928,1449,9557,4187.88,SUCCESS,,BOB,UOB,2025-01-06 19:57:55.580274,2025-01-06
TXN000929,5989,4180,3956.35,PENDING,,BOB,BOB,2025-03-06 22:02:29.580274,2025-03-06
TXN000930,9010,5736,2453.01,SUCCESS,,AXB,HDF,2024-11-06 09:27:30.580274,2024-11-06
TXN000931,7665,8343,8021.74,SUCCESS,,BOB,BOB,2025-05-13 18:43:51.580274,2025-05-13
TXN000932,3199,9523,4089.95,SUCCESS,,UOB,UOB,2024-11-19 21:20:14.580274,2024-11-19
TXN000933,2315,5709,7386.88,SUCCESS,,UOB,AXB,2024-10-10 02:20:28.580274,2024-10-10
TXN000934,1884,7364,2816.47,SUCCESS,,UOB,HDF,2025-05-25 15:35:17.580274,2025-05-25
TXN000935,8774,8924,9511.99,SUCCESS,,HDF,PNB,2025-02-24 03:01:45.580274,2025-02-24
TXN000936,1964,7408,1532.11,SUCCESS,,AXB,BOB,2025-03-01 16:37:11.580274,2025-03-01
TXN000937,1430,4132,2589.95,SUCCESS,,AXB,PNB,2024-12-14 17:29:26.580274,2024-12-14
TXN000938,2007,7273,9780.74,PENDING,,PNB,SBI,2025-01-14 09:58:00.580274,2025-01-14
TXN000939,8069,2098,5963.61,FAILED,1.0,HDF,SBI,2024-12-26 05:22:58.580274,2024-12-26
TXN000940,3633,6546,3860.27,SUCCESS,,UOB,AXB,2025-04-30 12:41:07.580274,2025-04-30
TXN000941,7829,6929,3144.78,SUCCESS,,BOB,HDF,2024-07-28 03:23:59.580274,2024-07-28
TXN000942,9307,9838,8035.24,SUCCESS,,BOB,UOB,2025-03-10 20:36:06.580274,2025-03-10
TXN000943,4152,2643,6709.51,PENDING,,SBI,AXB,2024-11-24 12:22:05.580274,2024-11-24
TXN000944,2512,6839,6263.77,FAILED,5.0,UOB,BOB,2025-03-15 00:57:29.580274,2025-03-15
TXN000945,9350,8138,736.42,SUCCESS,,PNB,AXB,2024-08-27 08:00:17.580274,2024-08-27
TXN000946,5946,2933,8176.79,SUCCESS,,BOB,HDF,2024-08-29 21:16:05.580274,2024-08-29
TXN000947,5432,8146,6345.71,SUCCESS,,UOB,HDF,2025-01-05 18:04:42.580274,2025-01-05
TXN000948,3950,6808,1854.73,SUCCESS,,BOB,AXB,2024-09-04 05:08:01.580274,2024-09-04
TXN000949,6485,3215,5470.99,PENDING,,HDF,AXB,2025-05-08 09:47:42.580274,2025-05-08
TXN000950,1306,7378,7894.68,SUCCESS,,BOB,BOB,2025-07-15 02:34:28.580274,2025-07-15
TXN000951,2839,8295,7385.33,SUCCESS,,UOB,PNB,2024-11-01 06:58:44.580274,2024-11-01
TXN000952,3528,6649,2479.69,SUCCESS,,PNB,SBI,2025-02-26 15:30:44.580274,2025-02-26
TXN000953,7393,7220,5506.54,SUCCESS,,AXB,BOB,2025-04-26 07:08:41.580274,2025-04-26
TXN000954,9718,6492,2489.6,SUCCESS,,SBI,HDF,2025-01-29 23:42:49.580274,2025-01-29
TXN000955,5179,5662,8643.54,SUCCESS,,AXB,BOB,2024-08-09 09:08:59.580274,2024-08-09
TXN000956,8508,8524,3423.53,FAILED,1.0,HDF,SBI,2025-02-26 14:40:51.580274,2025-02-26
TXN000957,6063,9767,2915.91,SUCCESS,,BOB,HDF,2024-08-26 15:10:01.580274,2024-08-26
TXN000958,4842,4313,5285.97,SUCCESS,,HDF,BOB,2025-06-30 01:14:02.580274,2025-06-30
TXN000959,6024,7394,5118.37,SUCCESS,,SBI,PNB,2025-03-24 07:16:36.580274,2025-03-24
TXN000960,7160,7892,3820.79,SUCCESS,,UOB,PNB,2025-02-15 21:42:47.580274,2025-02-15
TXN000961,4176,5451,2988.53,FAILED,5.0,SBI,BOB,2024-12-15 07:25:48.580274,2024-12-15
TXN000962,8468,2155,7401.8,PENDING,,AXB,SBI,2024-09-07 08:08:33.580274,2024-09-07
TXN000963,6393,4068,4689.43,PENDING,,AXB,SBI,2025-06-04 07:28:22.580274,2025-06-04
TXN000964,5139,7530,2710.36,SUCCESS,,UOB,PNB,2025-05-03 04:29:00.580274,2025-05-03
TXN000965,7798,9042,6371.87,SUCCESS,,HDF,SBI,2024-09-17 12:39:20.580274,2024-09-17
TXN000966,9811,7191,9688.47,PENDING,,PNB,UOB,2025-03-04 16:35:13.580274,2025-03-04
TXN000967,6582,7051,2319.67,SUCCESS,,SBI,BOB,2025-01-09 11:04:39.580274,2025-01-09
TXN000968,3684,6097,7993.11,PENDING,,PNB,UOB,2024-11-19 07:23:45.580274,2024-11-19
TXN000969,8995,9571,6480.89,SUCCESS,,UOB,SBI,2024-08-09 05:12:22.580274,2024-08-09
TXN000970,2320,3604,2973.03,SUCCESS,,AXB,AXB,2025-04-18 06:40:56.580274,2025-04-18
TXN000971,2616,3540,3165.45,SUCCESS,,AXB,SBI,2025-03-02 23:41:12.580274,2025-03-02
TXN000972,4542,7618,6858.55,FAILED,1.0,HDF,HDF,2024-11-03 21:06:35.580274,2024-11-03
TXN000973,5704,2587,63.98,FAILED,12.0,SBI,AXB,2025-02-01 22:15:20.580274,2025-02-01
TXN000974,3983,3544,1616.71,SUCCESS,,AXB,SBI,2025-03-17 14:51:01.580274,2025-03-17
TXN000975,7148,7104,8123.13,SUCCESS,,UOB,BOB,2025-04-18 19:06:08.580274,2025-04-18
TXN000976,2946,9453,9106.64,FAILED,5.0,SBI,BOB,2024-10-27 21:27:41.580274,2024-10-27
TXN000977,1352,2948,3414.53,SUCCESS,,AXB,PNB,2024-09-06 17:52:55.580274,2024-09-06
TXN000978,1302,3475,2219.07,FAILED,1.0,BOB,UOB,2025-03-27 04:45:41.580274,2025-03-27
TXN000979,8799,9977,8248.64,SUCCESS,,PNB,BOB,2025-05-22 14:53:04.580274,2025-05-22
TXN000980,7519,2844,7233.14,SUCCESS,,PNB,PNB,2025-06-09 21:29:31.580274,2025-06-09
TXN000981,5301,6580,8205.61,FAILED,12.0,HDF,UOB,2025-01-16 13:41:53.580274,2025-01-16
TXN000982,2468,9489,3579.83,FAILED,12.0,PNB,AXB,2024-12-11 15:52:43.580274,2024-12-11
TXN000983,2838,8445,7143.1,SUCCESS,,PNB,UOB,2025-05-24 18:08:41.580274,2025-05-24
TXN000984,2311,9629,8885.02,SUCCESS,,HDF,HDF,2025-03-07 15:47:28.580274,2025-03-07
TXN000985,2305,6044,60.18,FAILED,5.0,PNB,SBI,2024-12-02 07:28:27.580274,2024-12-02
TXN000986,8719,1491,2868.49,FAILED,1.0,AXB,BOB,2025-03-17 06:02:29.580274,2025-03-17
TXN000987,6292,9943,3621.22,SUCCESS,,SBI,SBI,2025-06-17 03:23:27.580274,2025-06-17
TXN000988,1278,3758,9684.54,SUCCESS,,PNB,SBI,2025-02-03 17:18:12.580274,2025-02-03
TXN000989,9850,9460,5349.34,SUCCESS,,UOB,AXB,2024-07-22 17:09:30.580274,2024-07-22
TXN000990,2072,1563,9788.99,FAILED,12.0,BOB,UOB,2025-05-03 19:21:35.580274,2025-05-03
TXN000991,8945,4814,9981.33,SUCCESS,,SBI,BOB,2025-05-01 02:51:28.580274,2025-05-01
TXN000992,9396,8624,2449.37,SUCCESS,,AXB,SBI,2024-10-17 15:50:25.580274,2024-10-17
TXN000993,5115,6473,9263.37,SUCCESS,,UOB,HDF,2024-12-05 14:03:56.580274,2024-12-05
TXN000994,3031,6131,9110.28,PENDING,,AXB,SBI,2025-05-14 09:31:02.580274,2025-05-14
TXN000995,6501,6790,3425.29,SUCCESS,,SBI,SBI,2025-05-14 00:13:46.580274,2025-05-14
TXN000996,2954,2115,7455.11,SUCCESS,,HDF,SBI,2024-08-02 21:38:31.580274,2024-08-02
TXN000997,3515,3099,9395.77,SUCCESS,,PNB,SBI,2024-11-21 13:32:09.580274,2024-11-21
TXN000998,8997,8522,8321.42,SUCCESS,,PNB,HDF,2024-09-17 08:45:29.580274,2024-09-17
TXN000999,7327,1307,7486.62,SUCCESS,,PNB,PNB,2024-12-19 18:29:52.580274,2024-12-19
TXN001000,5035,3856,3952.45,SUCCESS,,BOB,AXB,2025-04-19 08:38:37.580274,2025-04-19
TXN001001,5948,7872,773.29,SUCCESS,,SBI,AXB,2025-07-09 00:21:58.665721,2025-07-09
TXN001002,2521,3363,3177.57,FAILED,01,SBI,BOB,2025-07-14 04:16:57.665721,2025-07-14
TXN001003,3701,8727,7860.94,PENDING,,HDF,SBI,2025-07-04 23:59:54.665721,2025-07-04
TXN001004,3969,9454,6236.83,SUCCESS,,SBI,BOB,2025-07-16 01:36:50.665721,2025-07-16
TXN001005,5992,3452,5471.52,SUCCESS,,UOB,PNB,2025-07-04 17:30:59.665721,2025-07-04
TXN001006,6755,1491,7371.02,SUCCESS,,HDF,AXB,2025-07-12 19:20:11.665721,2025-07-12
TXN001007,5665,2556,3258.09,SUCCESS,,UOB,BOB,2025-07-12 10:25:43.665721,2025-07-12
TXN001008,2158,4150,5831.61,SUCCESS,,HDF,HDF,2025-07-01 23:53:00.665721,2025-07-01
TXN001009,4607,8678,2443.02,SUCCESS,,BOB,AXB,2025-07-02 23:49:10.665721,2025-07-02
TXN001010,3209,9644,1780.39,SUCCESS,,BOB,HDF,2025-07-13 12:16:41.665721,2025-07-13
TXN001011,7734,6818,6186.64,SUCCESS,,SBI,PNB,2025-07-04 08:32:17.665721,2025-07-04
TXN001012,8098,9298,3820.76,SUCCESS,,BOB,AXB,2025-07-08 13:35:27.665721,2025-07-08
TXN001013,6784,6381,2463.26,FAILED,01,PNB,BOB,2025-07-13 21:52:49.665721,2025-07-13
TXN001014,6695,9683,3038.88,FAILED,12,BOB,SBI,2025-07-16 21:56:07.665721,2025-07-16
TXN001015,9402,7920,3850.28,SUCCESS,,AXB,HDF,2025-07-09 18:01:00.665721,2025-07-09
TXN001016,9431,8534,2679.91,SUCCESS,,UOB,BOB,2025-07-05 00:56:06.665721,2025-07-05
TXN001017,7585,9123,454.33,SUCCESS,,SBI,HDF,2025-07-10 09:50:05.665721,2025-07-10
TXN001018,7250,6563,9282.06,SUCCESS,,SBI,AXB,2025-07-15 20:44:01.665721,2025-07-15
TXN001019,8097,7760,380.6,SUCCESS,,PNB,BOB,2025-07-04 01:08:08.665721,2025-07-04
TXN001020,3421,5517,6902.83,SUCCESS,,SBI,SBI,2025-07-07 03:58:33.665721,2025-07-07
TXN001021,5368,8983,8597.57,FAILED,05,PNB,HDF,2025-07-10 07:13:55.665721,2025-07-10
TXN001022,3463,8404,8053.34,SUCCESS,,SBI,AXB,2025-07-16 11:41:07.665721,2025-07-16
TXN001023,4223,3290,2776.11,SUCCESS,,HDF,UOB,2025-07-12 14:28:47.665721,2025-07-12
TXN001024,7621,7360,6808.52,SUCCESS,,HDF,BOB,2025-07-14 07:48:50.665721,2025-07-14
TXN001025,5354,3100,3657.18,FAILED,05,HDF,UOB,2025-07-05 18:49:09.665721,2025-07-05
TXN001026,5041,3255,5036.52,SUCCESS,,BOB,AXB,2025-07-14 07:00:57.665721,2025-07-14
TXN001027,1002,5950,6078.78,FAILED,01,PNB,SBI,2025-07-07 05:26:34.665721,2025-07-07
TXN001028,9851,3099,3197.48,FAILED,12,PNB,AXB,2025-07-01 23:05:59.665721,2025-07-01
TXN001029,2047,1311,131.09,SUCCESS,,AXB,UOB,2025-07-11 07:58:59.665721,2025-07-11
TXN001030,3243,5385,2257.46,SUCCESS,,AXB,SBI,2025-07-08 11:43:38.665721,2025-07-08
TXN001031,3971,7575,6781.36,SUCCESS,,AXB,BOB,2025-07-14 09:46:23.665721,2025-07-14
TXN001032,6579,4853,7004.28,SUCCESS,,SBI,BOB,2025-07-13 16:06:31.665721,2025-07-13
TXN001033,6349,8704,4037.19,SUCCESS,,AXB,PNB,2025-07-07 05:32:52.665721,2025-07-07
TXN001034,6342,8257,4492.8,SUCCESS,,SBI,PNB,2025-07-05 22:58:29.665721,2025-07-05
TXN001035,1560,5279,2452.26,SUCCESS,,BOB,HDF,2025-07-15 20:22:46.665721,2025-07-15
TXN001036,7088,7499,4988.18,SUCCESS,,PNB,SBI,2025-07-12 06:35:31.665721,2025-07-12
TXN001037,1945,7094,182.95,FAILED,05,UOB,HDF,2025-07-10 18:42:06.665721,2025-07-10
TXN001038,1560,3237,2489.04,SUCCESS,,UOB,UOB,2025-07-01 05:29:06.665721,2025-07-01
TXN001039,4062,9242,7639.5,FAILED,12,UOB,AXB,2025-07-12 08:16:28.665721,2025-07-12
TXN001040,7293,8872,7390.27,SUCCESS,,SBI,BOB,2025-07-05 09:49:27.665721,2025-07-05
TXN001041,9999,8257,3007.86,FAILED,51,SBI,SBI,2025-07-11 14:02:04.665721,2025-07-11
TXN001042,8625,8783,7283.55,SUCCESS,,PNB,BOB,2025-06-30 21:58:26.665721,2025-06-30
TXN001043,5064,2971,8795.04,PENDING,,UOB,HDF,2025-07-14 09:15:30.665721,2025-07-14
TXN001044,4718,8949,5607.47,FAILED,51,HDF,PNB,2025-07-14 02:37:22.665721,2025-07-14
TXN001045,1970,9005,4877.8,SUCCESS,,AXB,UOB,2025-07-04 21:36:21.665721,2025-07-04
TXN001046,2230,9431,5600.66,SUCCESS,,AXB,PNB,2025-07-10 02:28:57.665721,2025-07-10
TXN001047,2248,2259,673.34,SUCCESS,,PNB,AXB,2025-06-30 10:35:20.665721,2025-06-30
TXN001048,8664,1233,7673.22,SUCCESS,,HDF,UOB,2025-07-06 11:49:55.665721,2025-07-06
TXN001049,3963,2073,732.49,SUCCESS,,HDF,AXB,2025-07-11 15:23:43.665721,2025-07-11
TXN001050,9354,8829,4337.66,SUCCESS,,SBI,AXB,2025-07-06 09:07:23.665721,2025-07-06
TXN001051,6909,7134,3767.26,SUCCESS,,SBI,AXB,2025-07-04 13:22:12.665721,2025-07-04
TXN001052,1122,1449,1370.69,SUCCESS,,AXB,UOB,2025-07-09 23:23:20.665721,2025-07-09
TXN001053,8613,6023,3949.85,SUCCESS,,UOB,UOB,2025-07-05 15:06:09.665721,2025-07-05
TXN001054,7811,6166,7904.31,SUCCESS,,UOB,AXB,2025-07-13 16:48:16.665721,2025-07-13
TXN001055,2974,9731,308.97,SUCCESS,,HDF,BOB,2025-07-11 05:20:20.665721,2025-07-11
TXN001056,1624,1753,9026.02,FAILED,05,PNB,PNB,2025-07-03 19:28:17.665721,2025-07-03
TXN001057,1955,5081,2629.59,SUCCESS,,SBI,SBI,2025-07-06 08:45:17.665721,2025-07-06
TXN001058,8797,2303,9115.2,SUCCESS,,BOB,BOB,2025-07-01 05:36:06.665721,2025-07-01
TXN001059,4388,6118,3951.67,SUCCESS,,AXB,UOB,2025-07-15 04:05:07.665721,2025-07-15
TXN001060,4173,1352,5556.55,SUCCESS,,HDF,HDF,2025-07-11 13:15:16.665721,2025-07-11
